source_id,n_ra,n_parallax,n_pmra,n_pmdec,n_phot_g_mean_flux,n_phot_g_mean_mag,n_phot_bp_mean_flux,n_phot_bp_mean_mag,n_phot_rp_mean_flux,n_phot_rp_mean_mag,n_bp_rp,n_bp_g,n_g_rp,teff_gspphot,logg_gspphot,mh_gspphot
88957156476424896,0.804,0.196,0.139,0.585,0.254,0.445,0.476,0.203,0.184,0.468,0.365,0.284,0.539,4801.1074,4.7126,-0.8427
99888780253220704,0.206,0.205,0.021,0.359,0.475,0.253,0.867,0.041,0.317,0.327,0.337,0.255,0.506,5126.7,4.7829,-1.7443
82423931399133600,0.768,0.161,0.114,0.64,0.323,0.374,0.545,0.167,0.252,0.388,0.402,0.316,0.587,4722.2456,4.3748,-3.8953
83149948375560992,0.958,0.1,0.095,0.627,0.025,0.893,0.145,0.503,0.025,0.847,0.313,0.209,0.506,5264.806,4.7825,-3.0062
102345119294099008,0.758,0.108,0.112,0.745,0.047,0.817,0.112,0.562,0.073,0.677,0.517,0.419,0.741,3884.9849,4.9154,-0.9972
76029824607066208,0.387,0.51,0.078,0.606,0.577,0.189,0.698,0.1,0.52,0.19,0.513,0.449,0.692,4333.982,4.5486,0.0635
99880151663368800,0.128,0.134,0.263,0.561,0.059,0.781,0.158,0.482,0.054,0.734,0.393,0.326,0.554,4652.1484,4.834,-1.5801
99873696328042208,0.117,0.112,0.108,0.653,0.29,0.406,0.594,0.144,0.18,0.474,0.304,0.23,0.458,5372.7036,4.7168,-1.6759
103022762053895008,0.433,0.235,0.154,0.581,0.031,0.869,0.065,0.672,0.055,0.732,0.573,0.547,0.716,3536.2734,4.4804,-1.6253
89500216436899008,0.698,0.205,0.091,0.368,0.327,0.37,0.562,0.159,0.243,0.397,0.386,0.307,0.559,4638.6323,4.3698,-1.0687
106727261541915008,0.019,0.261,0.072,0.52,0.04,0.838,0.095,0.597,0.055,0.73,0.504,0.453,0.664,3864.424,4.9202,-0.9322
75897677053351008,0.119,0.258,0.175,0.69,0.065,0.765,0.085,0.62,0.096,0.62,0.622,0.595,0.773,3802.2397,4.7308,-0.1597
102090616711878000,0.99,0.179,0.112,0.597,0.027,0.883,0.07,0.66,0.062,0.709,0.582,0.507,0.787,3722.949,4.9393,-0.9205
102157313259622000,0.962,0.883,0.008,0.636,0.048,0.813,0.052,0.715,0.092,0.63,0.702,0.701,0.837,3351.3142,4.6279,-1.1078
19986239470522600,0.905,0.23,0.039,0.493,0.556,0.202,0.875,0.038,0.418,0.251,0.402,0.32,0.581,4690.855,4.4011,-0.7708
24631573018947700,0.41,0.152,0.179,0.764,0.44,0.278,0.739,0.084,0.316,0.328,0.377,0.299,0.548,4685.8955,4.3692,-1.3113
89494748943311296,0.709,0.157,0.128,0.433,0.047,0.815,0.139,0.513,0.056,0.727,0.428,0.333,0.63,4338.2476,4.9185,-1.5569
24710286883927600,0.346,0.048,0.077,0.639,0.039,0.842,0.151,0.494,0.032,0.817,0.331,0.262,0.482,5020.393,4.7914,-1.7326
86569262034627200,0.784,0.195,0.071,0.518,0.254,0.445,0.466,0.208,0.206,0.441,0.394,0.293,0.599,4780.8525,4.8556,-1.806
101831617299439008,0.285,0.082,0.162,0.586,0.41,0.3,0.791,0.066,0.258,0.382,0.313,0.236,0.47,5384.3965,4.6638,-1.0727
26756928995296200,0.946,0.229,0.214,0.85,0.545,0.208,0.889,0.034,0.39,0.27,0.38,0.304,0.55,4710.4805,4.4565,-0.5701
75304073918010592,0.802,0.42,0.157,0.16,0.049,0.811,0.088,0.613,0.078,0.665,0.576,0.519,0.756,3475.4104,4.5084,-0.952
87650906598354800,0.219,0.474,0.352,0.864,0.658,0.145,0.828,0.053,0.562,0.168,0.488,0.425,0.662,4504.103,4.6102,0.4089
87559784572231200,0.192,0.01,0.103,0.647,0.104,0.672,0.242,0.378,0.08,0.659,0.362,0.287,0.526,4811.9443,4.886,-2.065
22667845251610300,0.606,0.338,0.319,0.539,0.119,0.643,0.162,0.477,0.135,0.544,0.555,0.506,0.724,3577.1892,4.406,-1.1594
102189267816272000,0.6,0.138,0.261,0.725,0.503,0.234,0.929,0.022,0.324,0.32,0.325,0.246,0.488,5249.262,4.7312,-1.8165
74648730628053792,0.254,0.517,0.185,0.1,0.128,0.626,0.111,0.563,0.175,0.481,0.691,0.683,0.831,3569.509,4.3486,-0.2258
86940622086763904,0.219,0.491,0.129,0.152,0.61,0.171,0.648,0.12,0.586,0.156,0.562,0.51,0.733,4219.802,4.3962,-0.9874
22975979090137200,0.492,0.057,0.164,0.833,0.217,0.49,0.57,0.155,0.098,0.617,0.189,0.135,0.295,7283.9253,4.3911,-1.8961
89281340607958400,0.623,0.062,0.36,0.455,0.215,0.493,0.458,0.213,0.141,0.534,0.317,0.236,0.48,5343.8325,4.7317,-3.1424
89109408772733504,0.864,0.276,0.26,0.457,0.066,0.761,0.09,0.608,0.1,0.613,0.617,0.578,0.783,3795.2744,4.6476,-0.2828
19437342650102600,0.62,0.258,0.242,0.441,0.23,0.473,0.317,0.309,0.207,0.439,0.49,0.437,0.65,4316.24,4.6302,0.0041
89035878932581104,0.619,0.318,0.249,0.596,0.322,0.374,0.478,0.202,0.273,0.366,0.453,0.378,0.635,4271.613,4.6801,-0.3579
85684395692481200,0.435,0.029,0.077,0.483,0.204,0.506,0.369,0.27,0.161,0.502,0.399,0.321,0.573,4545.831,4.5435,-3.6414
106542573652482000,0.24,0.074,0.07,0.598,0.108,0.664,0.268,0.352,0.07,0.686,0.314,0.251,0.453,5212.468,4.7585,-1.2366
102683493997996992,0.175,0.219,0.053,0.466,0.004,0.982,0.056,0.703,0.023,0.858,0.491,0.446,0.642,3996.684,4.8225,-2.1581
100130157415292000,0.144,0.068,0.067,0.584,0.309,0.387,0.583,0.149,0.208,0.438,0.341,0.265,0.502,5093.3955,4.724,-1.2423
89033057139064400,0.686,0.117,0.11,0.694,0.061,0.777,0.178,0.454,0.051,0.744,0.358,0.28,0.526,4781.1543,4.8252,-1.5607
19567183806040500,0.713,0.103,0.203,0.577,0.003,0.984,0.088,0.614,0.012,0.916,0.357,0.284,0.518,4679.7563,4.8614,-1.5119
23712067765029200,0.128,0.086,0.277,0.661,0.008,0.962,0.075,0.647,0.023,0.855,0.441,0.374,0.611,4367.995,4.8446,-1.1577
82666472496964304,0.801,0.066,0.093,0.566,0.337,0.361,0.648,0.12,0.224,0.418,0.331,0.25,0.498,5165.2617,4.7918,-2.4061
76094004303186096,0.247,0.275,0.136,0.848,0.11,0.661,0.159,0.481,0.119,0.573,0.533,0.488,0.691,3743.4004,4.4397,-1.0983
75498584397161296,0.124,0.06,0.109,0.298,0.108,0.665,0.242,0.379,0.081,0.657,0.364,0.298,0.518,4878.7114,4.8685,-2.4477
81580464246098800,0.928,0.11,0.167,0.548,0.146,0.595,0.307,0.318,0.108,0.595,0.361,0.284,0.528,4870.071,4.7195,-2.117
26432744863719600,0.781,0.115,0.071,0.595,0.349,0.35,0.689,0.104,0.227,0.415,0.319,0.234,0.487,5193.599,4.6874,-1.0393
26337083056523600,0.682,0.035,0.372,0.383,0.058,0.785,0.212,0.411,0.042,0.776,0.29,0.191,0.471,5672.2153,4.723,-3.8014
72682906916559696,0.143,0.165,0.167,0.447,0.072,0.747,0.126,0.535,0.082,0.655,0.512,0.467,0.667,3999.1335,4.7478,-1.3401
103302450324380992,0.207,0.005,0.068,0.725,0.076,0.737,0.281,0.341,0.039,0.786,0.215,0.13,0.365,6305.4834,4.6749,-3.425
89271960399335600,0.697,0.198,0.332,0.202,0.293,0.403,0.536,0.171,0.21,0.436,0.364,0.284,0.535,5042.62,4.8222,-3.0369
103028775008122000,0.441,0.11,0.248,0.204,0.127,0.628,0.298,0.326,0.088,0.64,0.329,0.253,0.488,5251.2305,4.7755,-3.1436
82711350610668992,0.656,0.363,0.127,0.853,0.109,0.663,0.126,0.534,0.14,0.534,0.617,0.581,0.78,3687.5537,4.4511,-1.1075
24430083217343600,0.536,0.014,0.134,0.627,0.041,0.837,0.147,0.499,0.039,0.789,0.361,0.28,0.534,4801.943,4.8274,-1.465
26534651552279100,0.974,0.06,0.057,0.469,0.115,0.65,0.271,0.35,0.083,0.651,0.342,0.267,0.504,4991.118,4.743,-1.0664
102940607919987008,0.082,0.228,0.127,0.401,0.022,0.905,0.061,0.686,0.044,0.768,0.554,0.522,0.698,3711.9714,4.9348,-0.8328
102197338059427008,0.541,0.152,0.349,0.528,0.081,0.726,0.183,0.447,0.075,0.672,0.415,0.337,0.592,4470.5854,4.864,-1.3979
103420132428895008,0.233,0.017,0.067,0.659,0.26,0.439,0.504,0.188,0.184,0.468,0.351,0.265,0.528,5126.199,4.7788,-2.2869
81386640962308192,0.997,0.251,0.098,0.887,0.03,0.872,0.076,0.643,0.057,0.725,0.552,0.49,0.736,3672.6057,4.6039,-1.0903
83141014843485792,0.908,0.026,0.231,0.532,0.146,0.593,0.202,0.424,0.18,0.474,0.566,0.477,0.786,3560.1272,4.4557,-0.99
106639399395836992,0.15,0.513,0.079,0.447,0.071,0.749,0.082,0.628,0.109,0.593,0.654,0.632,0.804,3361.3027,4.6165,-0.6987
85673430640834304,0.307,0.219,0.082,0.544,0.081,0.724,0.149,0.496,0.093,0.627,0.5,0.428,0.686,3875.1821,4.8607,-0.7941
76375243056895200,0.096,0.196,0.167,0.794,0.348,0.351,0.614,0.135,0.246,0.394,0.366,0.289,0.533,5113.4697,4.7892,-2.0797
101972079909948992,0.639,0.196,0.16,0.349,0.35,0.349,0.548,0.165,0.273,0.367,0.419,0.346,0.59,4682.239,4.62,-0.0944
101768807697955008,0.439,0.161,0.184,0.261,0.062,0.774,0.167,0.469,0.056,0.726,0.388,0.311,0.56,4579.571,4.8282,-1.282
86177178764671200,0.874,0.196,0.345,0.373,0.243,0.457,0.515,0.182,0.16,0.503,0.315,0.229,0.485,5169.9653,4.7541,-1.661
103134121966951008,0.389,0.258,0.142,0.759,0.018,0.919,0.06,0.688,0.041,0.78,0.546,0.508,0.697,3667.46,4.5342,-1.49
99699178921721792,0.107,0.483,0.432,0.274,0.029,0.878,0.048,0.728,0.063,0.706,0.648,0.634,0.786,3352.5342,4.6124,-1.1616
86866576850619696,0.208,0.07,0.036,0.667,0.461,0.262,0.82,0.056,0.319,0.325,0.353,0.269,0.527,5377.741,4.7055,-1.6962
75443475671824608,0.028,0.266,0.023,0.302,0.091,0.701,0.159,0.481,0.101,0.611,0.501,0.433,0.681,3955.0046,4.7263,-1.1055
81420107347333600,0.849,0.092,0.019,0.466,0.007,0.966,0.075,0.645,0.021,0.867,0.429,0.365,0.593,4230.0186,5.0487,-1.8971
103170302770684992,0.615,0.207,0.034,0.538,0.022,0.901,0.079,0.636,0.039,0.787,0.49,0.437,0.651,3954.388,5.0031,-1.3544
23170695727361400,0.614,0.351,0.242,0.248,0.29,0.406,0.388,0.257,0.273,0.367,0.505,0.433,0.691,4039.3706,4.5356,-0.8808
76485911478720000,0.503,0.078,0.18,0.551,0.0,0.998,0.086,0.618,0.017,0.886,0.387,0.273,0.606,4559.3994,4.8814,-1.5985
85834925706322000,0.546,0.082,0.236,0.389,0.348,0.351,0.628,0.129,0.243,0.397,0.358,0.279,0.527,4965.349,4.7692,-1.4187
83129057655031392,0.747,0.431,0.088,0.712,0.012,0.945,0.029,0.804,0.055,0.731,0.697,0.681,0.85,3277.673,4.6132,-1.0281
103046229755306000,0.391,0.168,0.033,0.398,0.086,0.712,0.179,0.453,0.082,0.655,0.435,0.367,0.604,4291.022,4.8092,-0.9406
18395108706152000,0.845,0.127,0.119,0.343,0.089,0.706,0.251,0.369,0.061,0.711,0.307,0.225,0.471,5257.5073,4.754,-1.3665
24196510010847200,0.008,0.21,0.144,0.622,0.151,0.585,0.323,0.305,0.139,0.538,0.4,0.276,0.635,4566.737,4.7048,-2.0472
87569645817137504,0.199,0.035,0.102,0.606,0.098,0.686,0.243,0.378,0.075,0.672,0.35,0.267,0.522,4932.8813,4.8327,-1.7576
101643841329650000,0.208,0.173,0.064,0.736,0.332,0.365,0.565,0.157,0.246,0.394,0.387,0.31,0.559,4674.5234,4.843,-1.5043
76373761292736992,0.067,0.446,0.173,0.278,0.007,0.968,0.015,0.88,0.049,0.751,0.751,0.784,0.849,3244.6724,4.8474,-0.334
23052949199066600,0.406,0.239,0.23,0.299,0.485,0.246,0.727,0.089,0.378,0.279,0.424,0.351,0.599,4374.335,4.479,-0.5632
82384825721448704,0.966,0.784,0.014,0.366,0.013,0.94,0.014,0.884,0.055,0.732,0.771,0.831,0.839,3117.5625,4.7878,-0.8896
23418399376398700,0.645,0.201,0.119,0.546,0.377,0.326,0.684,0.105,0.259,0.381,0.35,0.27,0.519,4942.241,4.7396,-0.9569
23451625243347900,0.428,0.534,0.245,0.071,0.179,0.542,0.194,0.433,0.203,0.444,0.602,0.565,0.763,3850.6294,4.7386,-0.2629
89505434822027904,0.736,0.098,0.083,0.264,0.294,0.402,0.595,0.143,0.186,0.465,0.311,0.234,0.468,5507.686,4.734,-3.3663
25125799199911800,0.849,0.099,0.134,0.562,0.123,0.635,0.25,0.371,0.1,0.613,0.395,0.325,0.56,4557.4575,4.8073,-1.1381
89269555217646896,0.657,0.099,0.166,0.582,0.121,0.639,0.251,0.369,0.1,0.611,0.395,0.317,0.571,4551.022,4.8197,-1.247
102041757164231008,0.912,0.154,0.196,0.517,0.112,0.656,0.246,0.374,0.092,0.629,0.384,0.302,0.562,4786.764,4.8919,-2.0345
72823472606210000,0.313,0.06,0.095,0.554,0.008,0.963,0.089,0.611,0.017,0.885,0.381,0.308,0.547,4513.5312,4.874,-1.6115
74502362437946800,0.697,0.161,0.069,0.55,0.066,0.762,0.184,0.446,0.055,0.73,0.362,0.285,0.53,4728.6504,4.8483,-2.0207
75989619418142208,0.05,0.254,0.141,0.784,0.155,0.58,0.219,0.404,0.16,0.503,0.522,0.46,0.7,3908.5935,4.782,-0.5244
106648234143923008,0.192,0.33,0.068,0.669,0.498,0.237,0.758,0.077,0.385,0.274,0.418,0.342,0.594,4436.2554,4.462,-0.4833
87345787826369104,0.273,0.135,0.074,0.476,0.284,0.412,0.519,0.18,0.203,0.443,0.365,0.287,0.535,4862.7773,4.8594,-2.0427
74376532781025696,0.441,0.11,0.011,0.393,0.419,0.293,0.726,0.089,0.303,0.339,0.372,0.287,0.551,4740.9814,4.3847,-1.3269
99894724487948800,0.199,0.247,0.198,0.448,0.338,0.36,0.431,0.229,0.309,0.334,0.508,0.448,0.68,4464.4834,4.6234,0.3965
106880398600776000,0.083,0.462,0.115,0.755,0.239,0.463,0.311,0.315,0.227,0.415,0.516,0.461,0.685,3882.6118,4.5517,-0.8105
102043234632992000,0.912,0.32,0.231,0.414,0.046,0.82,0.087,0.615,0.068,0.692,0.554,0.511,0.715,3546.6592,4.4778,-1.6407
23866862681593700,0.204,0.002,0.063,0.589,0.233,0.469,0.44,0.224,0.175,0.481,0.373,0.287,0.553,4734.8223,4.624,-2.3942
19527536963353000,0.566,0.116,0.01,0.093,0.51,0.23,0.989,0.005,0.309,0.334,0.297,0.222,0.45,5502.213,4.656,-1.2117
86326751001258592,0.965,0.223,0.044,0.155,0.505,0.233,0.861,0.043,0.353,0.297,0.365,0.286,0.535,4945.8623,4.6547,-0.5826
82611020174509504,0.563,0.186,0.148,0.523,0.253,0.446,0.356,0.279,0.233,0.408,0.49,0.42,0.671,4717.638,4.8024,-1.3585
85727203630832000,0.518,0.232,0.128,0.64,0.141,0.602,0.25,0.37,0.132,0.549,0.451,0.369,0.641,4075.625,4.6006,-2.8296
87761093984001696,0.364,0.166,0.22,0.756,0.048,0.813,0.09,0.61,0.069,0.689,0.552,0.511,0.709,3684.201,4.3012,-1.8749
89449467103611600,0.688,0.453,0.18,0.767,0.234,0.469,0.262,0.359,0.28,0.36,0.606,0.531,0.816,3602.8513,4.4297,-0.9564
87605478729163504,0.296,0.183,0.166,0.655,0.346,0.352,0.6,0.141,0.248,0.392,0.374,0.299,0.54,4737.204,4.642,-0.826
19392086579441100,0.883,0.171,0.237,0.537,0.068,0.758,0.106,0.573,0.087,0.641,0.56,0.521,0.716,3618.6616,4.4518,-1.1673
82217979127370800,0.745,0.042,0.167,0.387,0.273,0.424,0.502,0.189,0.194,0.455,0.364,0.287,0.531,4910.2886,4.8156,-1.7389
74790327109926896,0.404,0.217,0.445,0.274,0.337,0.361,0.559,0.16,0.257,0.382,0.4,0.321,0.577,4536.99,4.7975,-1.0678
75045482526837600,0.883,0.12,0.088,0.431,0.071,0.748,0.208,0.416,0.059,0.719,0.345,0.251,0.53,4937.745,4.8249,-1.7496
23713648313030700,0.117,0.095,0.077,0.463,0.088,0.709,0.236,0.385,0.063,0.706,0.327,0.248,0.489,5202.565,4.7126,-0.785
86041870115094496,0.54,0.342,0.176,0.543,0.336,0.362,0.462,0.211,0.288,0.352,0.474,0.412,0.644,4127.249,4.7598,-0.6352
79860381384277504,0.14,0.209,0.069,0.534,0.233,0.469,0.414,0.24,0.179,0.475,0.393,0.316,0.566,4614.2144,4.8435,-1.4681
89421566995869504,0.782,0.536,0.567,0.925,0.5,0.236,0.547,0.166,0.48,0.212,0.555,0.503,0.726,4413.649,4.5635,0.2644
81362176828742496,0.96,0.096,0.144,0.268,0.062,0.773,0.222,0.4,0.038,0.792,0.266,0.189,0.415,5919.935,4.6752,-2.6067
82259240877808496,0.824,0.35,0.099,0.569,0.143,0.598,0.209,0.415,0.147,0.524,0.514,0.455,0.687,3829.4282,4.8502,-0.7048
76249653917935808,0.562,0.005,0.078,0.519,0.004,0.979,0.092,0.603,0.015,0.901,0.36,0.271,0.542,4862.1875,4.8829,-3.5422
89395346219865904,0.752,0.156,0.124,0.686,0.178,0.543,0.305,0.32,0.148,0.522,0.427,0.359,0.595,4361.0493,4.7888,-0.9148
99921383349931200,0.194,0.368,0.453,0.119,0.283,0.413,0.366,0.272,0.261,0.379,0.508,0.451,0.676,3993.3943,4.6238,-0.5587
102299317762795008,0.536,0.272,0.301,0.294,0.579,0.188,0.759,0.077,0.496,0.203,0.48,0.41,0.66,4307.8936,4.3851,-0.3924
103569670305255008,0.324,0.275,0.143,0.444,0.188,0.529,0.28,0.342,0.183,0.47,0.493,0.418,0.683,3929.756,4.5818,-0.8664
23701003929193800,0.105,0.501,0.27,0.301,0.01,0.952,0.025,0.826,0.047,0.756,0.695,0.709,0.809,3373.172,4.7394,-0.877
25075324744193000,0.849,0.46,0.105,0.085,0.235,0.467,0.287,0.335,0.238,0.403,0.546,0.492,0.72,3660.842,4.434,-1.1425
87805491061247104,0.385,0.14,0.009,0.368,0.409,0.301,0.702,0.098,0.294,0.347,0.373,0.293,0.547,4725.695,4.4359,-2.0564
19171909375804000,0.725,0.039,0.182,0.385,0.019,0.916,0.119,0.549,0.018,0.883,0.324,0.259,0.469,5367.8687,4.7671,-1.6419
103155326220280992,0.408,0.239,0.207,0.273,0.617,0.167,0.946,0.017,0.484,0.21,0.417,0.33,0.608,4584.579,4.3575,-0.9533
99835518363410496,0.347,0.376,0.218,0.062,0.003,0.985,0.047,0.732,0.035,0.803,0.567,0.495,0.765,3488.7532,4.6407,-1.1351
103181332246723008,0.557,0.213,0.123,0.716,0.27,0.427,0.525,0.177,0.186,0.466,0.342,0.26,0.512,5034.184,4.7416,-1.2351
102224825850212992,0.684,0.201,0.097,0.719,0.0,0.999,0.065,0.674,0.019,0.875,0.45,0.373,0.633,4212.028,5.0929,-2.0064
89034019211767392,0.696,0.081,0.005,0.501,0.323,0.374,0.607,0.138,0.225,0.418,0.348,0.264,0.523,5022.0083,4.7919,-1.7988
99864728436366000,0.192,0.851,0.173,0.183,0.402,0.306,0.33,0.299,0.456,0.227,0.667,0.647,0.818,3611.3267,4.3982,-0.6006
103146594551994000,0.356,0.034,0.084,0.796,0.219,0.487,0.469,0.207,0.137,0.541,0.305,0.232,0.457,5507.033,4.7123,-1.4355
23097440765055400,0.774,0.142,0.09,0.894,0.233,0.469,0.447,0.219,0.169,0.49,0.361,0.28,0.534,4905.536,4.8065,-1.6578
76196911719428896,0.6,0.347,0.048,0.251,0.21,0.499,0.253,0.368,0.214,0.431,0.552,0.506,0.715,4226.9985,4.5179,-0.0073
82312090450721200,0.788,0.34,0.258,0.29,0.106,0.669,0.165,0.473,0.121,0.569,0.529,0.462,0.716,3697.4177,4.4584,-1.2187
89463004840512000,0.615,0.044,0.077,0.535,0.001,0.996,0.076,0.643,0.022,0.864,0.429,0.319,0.652,4257.0117,5.1234,-2.642
26159065252658300,0.964,0.193,0.36,0.145,0.297,0.399,0.381,0.262,0.284,0.356,0.518,0.452,0.7,3958.6365,4.7786,-0.7634
82545285699918704,0.511,0.163,0.043,0.615,0.438,0.279,0.764,0.075,0.309,0.334,0.364,0.282,0.538,5119.3457,4.7772,-1.8074
85866257492410592,0.272,0.028,0.017,0.207,0.079,0.729,0.209,0.416,0.065,0.699,0.362,0.276,0.54,4778.129,4.8426,-2.1104
89277595396540608,0.677,0.1,0.004,0.534,0.46,0.263,0.889,0.034,0.289,0.351,0.309,0.228,0.472,5434.6943,4.7093,-1.9698
86679243261582400,0.71,0.121,0.049,0.468,0.068,0.757,0.158,0.482,0.084,0.648,0.469,0.358,0.699,4005.7275,4.6125,-1.8299
87158668986478304,0.122,0.083,0.368,0.427,0.008,0.963,0.089,0.61,0.021,0.867,0.396,0.307,0.586,4444.082,4.9136,-1.6067
75113686607659200,0.852,0.064,0.306,0.54,0.259,0.44,0.481,0.2,0.186,0.465,0.365,0.285,0.535,4789.172,4.3509,-2.2388
75432652354197200,0.718,0.253,0.255,0.964,0.424,0.289,0.706,0.097,0.313,0.33,0.387,0.306,0.564,4705.2827,4.808,-1.3403
106579372932486000,0.272,0.071,0.06,0.58,0.273,0.424,0.531,0.174,0.188,0.463,0.342,0.26,0.513,5033.601,4.6638,-0.943
102033820064748000,0.734,0.335,0.008,0.597,0.016,0.929,0.056,0.7,0.04,0.784,0.554,0.515,0.708,3662.2773,4.8222,-1.0996
74979924145960800,0.736,0.539,0.231,0.674,0.071,0.748,0.075,0.645,0.108,0.595,0.667,0.663,0.798,3284.269,4.5809,-0.7469
99823183217246400,0.301,0.116,0.247,0.301,0.375,0.328,0.685,0.105,0.254,0.386,0.346,0.268,0.51,5008.3853,4.6535,-1.5029
87749308593976496,0.483,0.2,0.213,0.376,0.132,0.619,0.249,0.371,0.112,0.586,0.419,0.348,0.589,4368.403,4.6869,-2.5681
26771287070432100,0.887,0.023,0.092,0.466,0.048,0.813,0.162,0.476,0.041,0.78,0.347,0.27,0.512,5019.332,4.7925,-1.4893
85922405600071200,0.13,0.31,0.103,0.749,0.129,0.623,0.176,0.458,0.144,0.528,0.551,0.497,0.724,3599.2654,4.4268,-1.1774
89421876233508800,0.803,0.546,0.465,0.48,0.017,0.924,0.021,0.844,0.061,0.713,0.751,0.781,0.852,3217.3108,4.6683,-0.7289
22982717893908800,0.497,0.171,0.063,0.575,0.417,0.295,0.813,0.058,0.259,0.381,0.306,0.229,0.463,5476.4956,4.6727,-0.9939
99757246879708400,0.099,0.39,0.18,0.47,0.072,0.747,0.082,0.627,0.109,0.594,0.652,0.633,0.798,3554.0579,4.587,-0.5639
23490859769607100,0.502,0.398,0.065,0.664,0.006,0.971,0.043,0.747,0.042,0.774,0.606,0.542,0.803,3248.8577,4.7324,-0.7024
75038374356425696,0.862,0.205,0.142,0.294,0.322,0.374,0.53,0.174,0.246,0.394,0.403,0.329,0.574,4561.568,4.7419,-0.8461
79433358555541504,0.069,0.093,0.124,0.683,0.309,0.387,0.597,0.142,0.205,0.441,0.332,0.254,0.495,5178.66,4.7487,-1.5073
85615431401917296,0.552,0.033,0.244,0.355,0.013,0.941,0.103,0.579,0.023,0.859,0.374,0.281,0.564,4673.364,4.9317,-2.7375
81468726377257296,0.95,0.214,0.222,0.81,0.074,0.743,0.139,0.512,0.083,0.651,0.493,0.431,0.666,3920.0364,4.8689,-0.8794
102391848538124000,0.638,0.196,0.103,0.634,0.294,0.402,0.513,0.183,0.213,0.432,0.378,0.306,0.542,4783.504,4.8506,-1.7301
75900730774635104,0.11,0.083,0.273,0.346,0.055,0.792,0.152,0.492,0.051,0.742,0.395,0.328,0.555,4474.944,4.8855,-1.5363
72805708621446400,0.349,0.936,0.542,0.716,0.044,0.827,0.033,0.789,0.095,0.622,0.779,0.814,0.879,3338.3833,4.5409,-0.4041
88202960219694496,0.811,0.141,0.052,0.581,0.016,0.926,0.077,0.64,0.03,0.823,0.462,0.411,0.616,4107.065,4.9572,-1.7215
26320938275160800,0.769,0.232,0.52,0.542,0.036,0.852,0.1,0.585,0.049,0.751,0.475,0.413,0.644,4043.3242,5.0069,-1.4841
89094732868912800,0.908,0.071,0.176,0.394,0.134,0.615,0.309,0.316,0.094,0.625,0.333,0.254,0.497,5102.665,4.7805,-1.5481
89818525053352304,0.903,0.05,0.154,0.584,0.143,0.599,0.304,0.321,0.106,0.599,0.361,0.284,0.526,4773.135,4.8336,-1.5364
82512540868941104,0.649,0.456,0.159,0.399,0.026,0.889,0.036,0.774,0.067,0.694,0.702,0.704,0.832,3397.257,4.6115,-1.1546
103191335226054000,0.589,0.431,0.135,0.718,0.649,0.15,0.84,0.049,0.554,0.172,0.481,0.411,0.662,4401.128,4.5518,0.0638
101882053100678000,0.316,0.05,0.125,0.514,0.006,0.97,0.044,0.741,0.032,0.814,0.566,0.533,0.714,3602.1433,4.6228,-1.3413
26261152330253000,0.501,0.125,0.26,0.395,0.062,0.773,0.158,0.483,0.052,0.74,0.389,0.337,0.528,4651.1577,4.7994,-1.0239
23085419151930300,0.716,0.516,0.301,0.952,0.904,0.037,0.941,0.018,0.85,0.049,0.56,0.51,0.73,4331.855,4.4804,0.2545
86016650066964000,0.352,0.498,0.115,0.005,0.034,0.86,0.032,0.792,0.079,0.661,0.748,0.776,0.853,3553.301,4.1322,-0.2475
106652868413264000,0.263,0.33,0.092,0.601,0.001,0.993,0.069,0.661,0.018,0.882,0.431,0.357,0.607,4177.5405,5.1572,-2.8817
80689280007732896,0.022,0.688,0.401,0.466,0.083,0.72,0.049,0.725,0.145,0.527,0.802,0.847,0.896,3438.848,4.7935,0.0805
22719792880864200,0.613,0.279,0.05,0.057,0.086,0.713,0.136,0.517,0.1,0.612,0.533,0.482,0.699,3756.3179,4.6113,-0.9072
89901503820666208,0.903,0.568,0.325,0.284,0.03,0.875,0.04,0.758,0.08,0.659,0.716,0.693,0.882,3377.8123,4.914,-0.2004
82712106524910208,0.682,0.764,0.747,0.231,0.463,0.261,0.415,0.239,0.586,0.156,0.673,0.601,0.891,3618.2346,4.051,-1.1942
85587187697227296,0.335,0.187,0.093,0.638,0.0,0.997,0.061,0.686,0.018,0.884,0.452,0.394,0.612,4199.17,5.0846,-2.0379
86091970908827600,0.286,0.483,0.4,0.994,0.537,0.213,0.622,0.131,0.494,0.204,0.53,0.473,0.702,4468.637,4.5842,0.2604
79582312316829408,0.329,0.066,0.11,0.483,0.447,0.272,0.8,0.063,0.304,0.338,0.348,0.268,0.517,4983.687,4.3666,-1.7738
86675399266460896,0.789,0.224,0.346,0.654,0.612,0.17,0.969,0.01,0.456,0.227,0.396,0.314,0.577,4924.229,4.6563,-0.5087
23867305062766500,0.186,0.113,0.376,0.542,0.148,0.591,0.322,0.306,0.103,0.605,0.341,0.268,0.498,5148.892,4.7899,-2.0642
102646939531476000,0.332,0.354,0.386,0.52,0.351,0.348,0.433,0.228,0.324,0.32,0.518,0.461,0.689,4387.5073,4.6707,0.4481
24719495293799900,0.278,0.091,0.126,0.722,0.047,0.818,0.096,0.596,0.072,0.681,0.546,0.479,0.735,3876.3865,4.7359,-0.2659
